Local time,Open,High,Low,Close,Volume
10.01.2020 20:00:00.000 GMT+0300,1559.915,1560.928,1557.935,1559.348,2925329.9236
10.01.2020 21:00:00.000 GMT+0300,1559.368,1559.458,1558.148,1558.458,2341949.9397
10.01.2020 22:00:00.000 GMT+0300,1558.448,1558.975,1557.785,1558.785,2003449.9168
10.01.2020 23:00:00.000 GMT+0300,1558.855,1560.485,1558.715,1560.198,2180010.0803
11.01.2020 00:00:00.000 GMT+0300,1560.198,1563.008,1560.198,1561.785,939175.0097
13.01.2020 02:00:00.000 GMT+0300,1561.318,1561.318,1557.915,1559.128,454650.0146
13.01.2020 03:00:00.000 GMT+0300,1559.135,1559.955,1558.255,1558.595,536040.0081
13.01.2020 04:00:00.000 GMT+0300,1558.598,1558.685,1554.235,1556.675,1581076.026
13.01.2020 05:00:00.000 GMT+0300,1556.695,1557.565,1555.365,1556.075,1280930.0423
13.01.2020 06:00:00.000 GMT+0300,1556.075,1556.865,1555.785,1556.685,1241659.9989
13.01.2020 07:00:00.000 GMT+0300,1556.705,1556.795,1555.405,1555.625,284350.0078
13.01.2020 08:00:00.000 GMT+0300,1555.645,1556.365,1554.905,1555.095,774049.9973
13.01.2020 09:00:00.000 GMT+0300,1555.095,1555.445,1553.815,1555.135,1622619.9865
13.01.2020 10:00:00.000 GMT+0300,1555.115,1555.135,1551.898,1552.638,2347579.9561
13.01.2020 11:00:00.000 GMT+0300,1552.645,1553.025,1549.835,1550.315,2689349.8898
13.01.2020 12:00:00.000 GMT+0300,1550.305,1550.615,1546.408,1547.905,3408420.0859
13.01.2020 13:00:00.000 GMT+0300,1547.875,1551.465,1547.845,1551.108,1756839.9906
13.01.2020 14:00:00.000 GMT+0300,1551.108,1553.865,1550.368,1552.845,1488540.0534
13.01.2020 15:00:00.000 GMT+0300,1552.845,1554.915,1552.135,1554.895,1930629.9686
13.01.2020 16:00:00.000 GMT+0300,1554.905,1556.048,1552.758,1554.638,3049439.9071
13.01.2020 17:00:00.000 GMT+0300,1554.628,1555.205,1548.578,1551.065,4554490.0894
13.01.2020 18:00:00.000 GMT+0300,1551.075,1553.275,1549.238,1551.445,4708270.0729
13.01.2020 19:00:00.000 GMT+0300,1551.365,1553.828,1550.298,1550.545,3629930.0194
13.01.2020 20:00:00.000 GMT+0300,1550.545,1551.128,1549.128,1549.628,2792710.0658
13.01.2020 21:00:00.000 GMT+0300,1549.645,1550.208,1549.088,1549.465,1620470.047
13.01.2020 22:00:00.000 GMT+0300,1549.488,1550.215,1548.155,1549.675,1577100.0385
13.01.2020 23:00:00.000 GMT+0300,1549.675,1550.408,1548.428,1548.555,1230509.9964
14.01.2020 00:00:00.000 GMT+0300,1548.585,1549.045,1547.455,1547.475,449005.0077
14.01.2020 01:00:00.000 GMT+0300,1547.475,1547.475,1547.475,1547.475,0
14.01.2020 02:00:00.000 GMT+0300,1547.848,1548.728,1544.858,1545.175,769490.0036
14.01.2020 03:00:00.000 GMT+0300,1545.175,1545.235,1541.675,1543.428,1230790.019
14.01.2020 04:00:00.000 GMT+0300,1543.468,1543.525,1535.828,1537.555,4371049.881
14.01.2020 05:00:00.000 GMT+0300,1537.555,1540.145,1537.435,1540.015,1894629.9553
14.01.2020 06:00:00.000 GMT+0300,1540.015,1540.505,1538.515,1538.698,1745229.9595
14.01.2020 07:00:00.000 GMT+0300,1538.688,1539.285,1538.068,1538.875,883607.9836
14.01.2020 08:00:00.000 GMT+0300,1538.875,1539.075,1536.058,1537.875,1989570.0216
14.01.2020 09:00:00.000 GMT+0300,1537.875,1539.958,1536.268,1539.665,2345279.932
14.01.2020 10:00:00.000 GMT+0300,1539.665,1543.065,1538.875,1543.055,2343549.9668
14.01.2020 11:00:00.000 GMT+0300,1543.055,1545.868,1541.698,1544.408,3294850.111
14.01.2020 12:00:00.000 GMT+0300,1544.428,1544.575,1542.468,1543.995,2015480.0415
14.01.2020 13:00:00.000 GMT+0300,1543.998,1545.718,1543.675,1544.955,1663220.048
14.01.2020 14:00:00.000 GMT+0300,1544.955,1545.918,1542.978,1543.025,2564340.1146
14.01.2020 15:00:00.000 GMT+0300,1543.065,1544.188,1542.215,1543.088,2398910.0456
14.01.2020 16:00:00.000 GMT+0300,1543.088,1546.638,1541.968,1544.065,5473899.8413
14.01.2020 17:00:00.000 GMT+0300,1544.085,1546.965,1542.365,1546.308,6473259.9258
14.01.2020 18:00:00.000 GMT+0300,1546.308,1546.678,1540.868,1542.935,4746220.1118
14.01.2020 19:00:00.000 GMT+0300,1542.925,1544.305,1542.108,1542.388,3323539.9723
14.01.2020 20:00:00.000 GMT+0300,1542.375,1543.778,1542.005,1543.475,2302860.0216
14.01.2020 21:00:00.000 GMT+0300,1543.465,1548.745,1542.848,1545.665,5012489.7957
14.01.2020 22:00:00.000 GMT+0300,1545.645,1547.775,1545.075,1545.998,4745250.2251
14.01.2020 23:00:00.000 GMT+0300,1546.008,1547.238,1545.478,1546.948,2920850.0385
15.01.2020 00:00:00.000 GMT+0300,1547.048,1547.048,1545.665,1545.665,646549.9997
