Local time,Open,High,Low,Close,Volume
09.06.2023 00:00:00.000 GMT+0300,1965.304,1972.928,1956.475,1960.798,20903080.120600004
12.06.2023 00:00:00.000 GMT+0300,1959.324,1966.865,1949.125,1957.548,23769449.978999995
13.06.2023 00:00:00.000 GMT+0300,1957.114,1970.724,1939.935,1943.448,25919269.949100003
14.06.2023 00:00:00.000 GMT+0300,1943.624,1960.205,1939.498,1941.238,26072410.1067
15.06.2023 00:00:00.000 GMT+0300,1941.964,1960.125,1924.898,1957.628,31343920.260800004
16.06.2023 00:00:00.000 GMT+0300,1957.008,1967.825,1953.165,1957.358,30051230.222099997
19.06.2023 00:00:00.000 GMT+0300,1957.198,1958.685,1947.685,1950.125,17317839.9655
20.06.2023 00:00:00.000 GMT+0300,1950.575,1956.675,1929.705,1936.018,22864568.69530001
21.06.2023 00:00:00.000 GMT+0300,1935.274,1939.375,1919.075,1932.198,25223530.292600002
22.06.2023 00:00:00.000 GMT+0300,1932.198,1934.845,1912.224,1912.255,21543060.034500003
23.06.2023 00:00:00.000 GMT+0300,1913.504,1937.238,1910.065,1920.388,23611900.3595
26.06.2023 00:00:00.000 GMT+0300,1924.948,1933.245,1921.425,1921.875,19210299.9836
27.06.2023 00:00:00.000 GMT+0300,1922.604,1930.585,1910.785,1913.395,22448584.8692
28.06.2023 00:00:00.000 GMT+0300,1913.008,1917.155,1902.695,1906.978,23182420.149399996
29.06.2023 00:00:00.000 GMT+0300,1907.404,1912.995,1892.915,1907.845,28094970.032599997
30.06.2023 00:00:00.000 GMT+0300,1907.704,1922.628,1900.465,1919.538,28016939.848600004
03.07.2023 00:00:00.000 GMT+0300,1918.898,1930.935,1909.965,1921.285,24223389.9904
04.07.2023 00:00:00.000 GMT+0300,1920.834,1930.615,1919.644,1925.725,17693849.936199997
05.07.2023 00:00:00.000 GMT+0300,1925.674,1934.905,1914.565,1914.898,22680140.0929
06.07.2023 00:00:00.000 GMT+0300,1914.504,1927.505,1902.505,1910.745,28443760.0969
07.07.2023 00:00:00.000 GMT+0300,1910.234,1934.745,1909.408,1923.838,35441455.3344
10.07.2023 00:00:00.000 GMT+0300,1923.998,1928.075,1912.585,1925.008,21494010.120600004
11.07.2023 00:00:00.000 GMT+0300,1924.468,1938.274,1924.175,1931.515,21263659.9691
12.07.2023 00:00:00.000 GMT+0300,1932.034,1959.595,1931.964,1956.705,24813604.8318
13.07.2023 00:00:00.000 GMT+0300,1955.934,1963.494,1952.245,1960.248,21576685.071000002
